LATITUDE,LONGITUDE,DATE,TIME,cluster,MESSAGE
44.5588,-72.5778,10/31/12,2:48:46,cluster3,sent applied american red cross help hurricane rebuild effort 
22.535965,-46.639284,11/4/12,16:17:49,cluster1,way Staten island help hurricane relief effort
22.535965,-46.639284,11/1/12,19:44:01,cluster1,pro hockey talk blue pred alumni play charity game hurricane Sandi relief
22.535965,-46.639284,11/2/12,17:49:42,cluster1,less join hurricane Sandi relief effort think great local 
31.9525,-102.173,11/2/12,15:29:52,cluster1,less join hurricane Sandi relief effort
22.535965,-46.639284,11/4/12,15:08:45,cluster2,really want donat cloth hurricane Sandi victim like alway closet place hour
22.535965,-46.639284,10/31/12,13:59:49,cluster1,volant opportune help NYC hurricane would like know help
22.535965,-46.639284,11/5/12,17:31:42,cluster2,remember prove wolfbat shirt donat hurricane relief pleas pleas
33.7899,-118.152,11/3/12,0:07:05,cluster2,between favorite favorite get donat dollar help hurricane Sandi relief
40.6067,-74.1624,11/3/12,16:37:21,cluster2,rick cafe local bay street serv free food today help hurricane Sandi relief effort
40.745,-123.87,11/2/12,17:18:22,cluster1, want donat hurricane Sandi cash none busy around collect
36.5525,-121.92,11/1/12,18:24:39,cluster1, field call newark long  recovery help hurricane
44.0682,-114.742,11/4/12,23:36:38,cluster1, idaho volant help hurricane Sandi abc air special idaho volant
40.7561,-73.987,11/3/12,5:13:30,cluster2, prove Purchas made kend donat hurricane Sandi recovery effort match
22.535965,-46.639284,10/31/12,23:38:50,cluster1, chicago bull chicago bull join NBA partner support hurricane Sandi relief effort 
22.535965,-46.639284,11/4/12,21:42:24,cluster1, benefit concert long island hurricane Sandi victim
22.535965,-46.639284,11/3/12,23:52:12,cluster2, want auction guitar lesson donat hurricane Sandi relief vega
52.1566,-1.5112,11/1/12,16:26:38,cluster1,volant tomorrow near hurricane
22.535965,-46.639284,11/2/12,11:09:46,cluster1, knot creat Facebook page help hurricane Sandi victim Salvay wed
37.8044,-121.811,11/2/12,1:40:47,cluster1, FEMA give food stamp card need food affect hurricane Sandi call pleas
22.535965,-46.639284,10/31/12,11:44:17,cluster1, ready help victim hurricane
22.535965,-46.639284,11/2/12,20:08:33,cluster1, pleas get donat every tee Purchas victim 
41.8795,-87.6243,11/5/12,16:53:12,cluster2, hail support hurricane relief effort match donat pleas help
22.535965,-46.639284,10/31/12,3:07:34,cluster2, between follow  donat follow hurricane Sandi relief
22.535965,-46.639284,10/30/12,2:03:12,cluster1, someone know need shelter text shelter zip find safe place area 
50.0647,19.945,11/5/12,16:29:31,cluster3, sale today donat red cross aid victim hurricane http
41.4935,-81.5363,10/31/12,17:15:09,cluster2, decide donat box book damage hurricane Sandi need figure
19.1001,72.8531,11/5/12,23:57:22,cluster2, tomorrow team donat sale slip fox beer hurricane relief
40.7561,-73.987,11/2/12,15:44:17,cluster1, join for part help devise hurricane Sandi pleas visit
38.8273,-77.0879,11/1/12,17:06:51,cluster2, wimp  since let instead donat hurricane victim
22.535965,-46.639284,11/6/12,16:00:05,cluster2, anyon know donat supply NYC hurricane Sandi relief
43.3589,-70.8841,11/3/12,22:25:34,cluster2, follow donat first new follow support hurricane Sandi relief reffo
32.8397,-96.6973,11/1/12,13:18:34,cluster1,bruce sting Billi joel play benefit concert hurricane
22.535965,-46.639284,11/4/12,18:40:34,cluster1, runner Staten island volant hurricane relief effort
22.535965,-46.639284,11/2/12,18:51:10,cluster3, sale author make donat red cross support hurricane Sandi relief coupon code red
29.9791,-99.1456,11/2/12,16:35:15,cluster1, start donat every item Purchas mail order hurricane relief
40.7489,-73.9699,11/1/12,20:07:35,cluster1,  help firm affect hurricane  need temp law library access contact
41.6032,-73.0877,11/5/12,2:40:04,cluster1, anyon know westchest bring hurricane
22.535965,-46.639284,11/2/12,20:12:06,cluster1, make sandwich hurricane Sandi relief thank fairway market donat
40.9485,-74.2445,11/2/12,23:29:02,cluster1, would like offer service correl hurricane pleas let  know 
22.535965,-46.639284,11/6/12,4:37:37,cluster3, hurricane Sandi relief sale donat red cross aid affect  http
22.535965,-46.639284,11/2/12,2:20:50,cluster3, every message donat dollar american red cross relief hurricane Sandi
22.535965,-46.639284,11/3/12,12:33:14,cluster2, every  donat relief effort hurricane Sandi
22.535965,-46.639284,11/3/12,22:31:48,cluster2, make donat help people affect hurricane heart goe
19.8987,-155.666,11/3/12,5:48:38,cluster2,need make miss one school affect hurricane
39.2943,-76.6143,11/3/12,0:54:21,cluster2, donat pint blood next week hurricane Sandi 
22.535965,-46.639284,11/2/12,23:23:56,cluster1,shout mom board plane  help victim hurricane Sandi hope safe trip love
25.2711,55.3075,11/5/12,6:53:16,cluster1,early morn  help rais money hurricane Sandi victim
-34.6084,-58.3732,10/30/12,4:32:32,cluster1,connect hurricane Sandi relief Facebook
42.3589,-71.0578,11/6/12,0:28:04,cluster2,would love join effort help hurricane victim donat sent email
22.535965,-46.639284,11/2/12,20:11:50,cluster1,not check pleas company donat cloth hurricane
46.7791,-92.1082,11/3/12,23:44:11,cluster2,love sir acknowledge donat anorth hurricane relief fund
40.7561,-73.987,11/2/12,20:06:39,cluster1,still want help volant hurricane Sandi relief effort els want
22.535965,-46.639284,11/3/12,15:06:38,cluster2,donat relief come music
44.9775,-93.2644,11/1/12,22:20:08,cluster1,reach help custom hurricane Sandi victim
40.3457,-74.1261,11/5/12,18:41:49,cluster1,continue offer day free pod move assist hurricane victim
24.8934,67.0281,11/3/12,12:44:36,cluster2,hafiz Saeed figure offer aid hurricane victim
22.535965,-46.639284,10/31/12,19:39:50,cluster1, follow rais money hurricane Sandi relief
22.535965,-46.639284,11/6/12,18:00:02,cluster1,veterinarian offer free pet care hurricane Sandi victim
14.601,120.976,11/4/12,14:12:28,cluster3,volant red cross hurricane Sandi dikast relief
40.8269,-73.9228,11/6/12,5:13:24,cluster1,volant tomorrow low manhattan hurricane relief effort
34.0397,-118.171,11/2/12,20:13:11,cluster1,want help hurricane relief like page write
40.7561,-73.987,11/3/12,20:12:31,cluster2,make donat hurricane Sandi relief fund heart prayer  affect
39.2943,-76.6143,10/30/12,16:07:33,cluster1,well time clean hurricane Sandi want help turn
22.535965,-46.639284,10/31/12,18:52:35,cluster1,well fargo say wait certain fee hurricane Sandi victim
22.535965,-46.639284,11/2/12,16:55:01,cluster1,love pure Vida bracelet psych come together make hurricane Sandi relief
22.535965,-46.639284,11/5/12,13:23:54,cluster3,auction hirst art dice roller help red cross hurricane Sandi relief less
40.721,-73.8478,11/5/12,17:49:31,cluster1,thank help affect hurricane way enjoy
37.7752,-122.419,11/2/12,22:37:01,cluster1,probabl use day sunday help victim hurricane might well make situate
31.056,-97.6866,11/5/12,21:59:17,cluster3,prove  american red
22.535965,-46.639284,10/31/12,19:40:38,cluster2,donat help area recon hurricane
22.535965,-46.639284,11/4/12,21:31:21,cluster1,hurricane Sandi new york city
36.0735,-79.7902,11/5/12,5:29:53,cluster1,lead effort help hurricane Sandi union group union Cou
40.6048,-74.1196,11/5/12,17:05:42,cluster1,company help hurricane Sandi victim
39.2943,-76.6143,10/31/12,20:22:14,cluster2,paid dikast fund year donat help  hurricane
22.535965,-46.639284,10/30/12,1:30:42,cluster1,hurricane Sandi pleas allow skip school
39.0458,-76.6413,10/31/12,18:52:58,cluster2,donat million help common affect hurricane Sandi donat
35.8212,-90.6823,11/1/12,22:41:18,cluster1,mani reason make freak awesome dude sell two program together help hurricane victim
22.535965,-46.639284,10/27/12,5:02:42,cluster2,revenue gender mardi gra theme DVD girl gone wild donat victim hurricane katrina
41.6032,-73.0877,11/5/12,22:05:32,cluster1,million rais hurricane Sandi relief concert
35.606,-77.3743,11/4/12,22:35:43,cluster1,meu proved post hurricane Sandi Marin meu north carolina proved post
-25.2744,133.775,11/5/12,9:52:49,cluster1,trillion flood damage hurricane Sandi bursa home
22.535965,-46.639284,11/1/12,2:27:18,cluster2,people donat far keep come
36.9741,-122.031,11/3/12,21:22:01,cluster2,commits hurricane fund 
40.0156,-74.5936,11/5/12,0:56:30,cluster1,cry support azan hurricane Sandi relief effort
22.535965,-46.639284,11/2/12,21:34:48,cluster1,gallon water cours like redirect hurricane relief
22.535965,-46.639284,10/29/12,0:04:31,cluster1,feet storm surg expect coastline
35.4628,-86.8063,11/1/12,20:00:55,cluster2,disney donat hurricane Sandi relief step
19.8987,-155.666,11/3/12,9:43:19,cluster2,disney design hurricane Sandi victim
22.535965,-46.639284,11/1/12,8:16:40,cluster1,time candid stop spend million campaign give money help victim hurricane Sandi
22.535965,-46.639284,11/1/12,18:28:28,cluster2,walt disney donat million hurricane Sandi walt disney company today
40.4447,-79.9737,10/31/12,18:54:05,cluster2,time cometh good donat aid hurricane Sandi relief
22.535965,-46.639284,11/2/12,14:03:43,cluster1,would someone newspaper would like come talk
22.535965,-46.639284,11/3/12,2:08:30,cluster2,contact benefit show great caus hurricane Sandi relief
22.535965,-46.639284,11/5/12,6:42:00,cluster1,adam levin lend help poster hurricane Sandi adam levin offer help voice contest
22.535965,-46.639284,11/5/12,6:31:31,cluster1,adam levin lend help poster hurricane Sandi relief
22.535965,-46.639284,11/6/12,0:23:37,cluster2,adam levin org  lay donat hurricane Sandi via Perez
22.535965,-46.639284,11/6/12,23:30:57,cluster2,giant announce today donat help victim hurricane
41.878,-93.0977,11/3/12,0:43:11,cluster2,like will family pledge support hurricane Sandi storm recovery best team
34.544,-91.9691,11/4/12,22:58:50,cluster1,adopt  adopt  hurricane Sandi relief effort  outpour support
22.535965,-46.639284,11/3/12,1:38:02,cluster2,aerosmith rocking hurricane Sandi relief concert
39.9132,-74.5707,11/1/12,17:08:23,cluster1,affect hurricane Sandi check blog info
40.7561,-73.987,10/31/12,4:00:06,cluster1,hurricane organ mobil help victim
22.535965,-46.639284,11/2/12,5:42:18,cluster3,politic hurricane Sandi target red cross base stupid molinary tuesday tuesday
22.535965,-46.639284,11/2/12,15:22:58,cluster1,gift paul Ryan hurricane Sandi victim
22.535965,-46.639284,10/29/12,17:24:13,cluster1,good one keep track hurricane Sandi relief resource
40.7561,-73.987,11/2/12,22:33:47,cluster1,great broadway fight aid make major donat hurricane relief effort 
43.0621,-89.4008,11/3/12,14:02:13,cluster2,great player great man  charm gem Woodson donat hurricane relief
38.906,-77.0334,11/7/12,22:24:20,cluster1,partner proved free house victim via
40.7561,-73.987,11/5/12,21:44:00,cluster1,albany Marin base ship supply hurricane relief effort albany Marin base ship supply 
22.535965,-46.639284,11/4/12,3:25:39,cluster3,pray family east coast effect hurricane donat red
42.8869,-78.8779,11/2/12,22:51:35,cluster1,profit receive web store weekend donat help relief devast hurricane
22.535965,-46.639284,10/31/12,14:36:23,cluster1,need know help hurricane Sandi two day hurricane Sandi rip east
32.0823,-81.0965,10/31/12,3:12:55,cluster2,also guy want help hurricane not donat salat army known homophobe practic
45.2473,-93.4554,11/5/12,1:06:14,cluster1,Amap job organ red Sandi fundraise stella good time
22.535965,-46.639284,10/29/12,12:59:11,cluster1,amsterdam washington height
33.4483,-112.074,11/3/12,17:03:59,cluster3,ami donat dikast relief american red cross thought prayer affect hurricane Sandi
40.6063,-74.2807,11/5/12,20:15:34,cluster2,Amap common part  Rahway resid donat hunder item help hurricane
35.2314,-80.8458,11/4/12,19:34:25,cluster2,Andrea donat samaritan purs hurricane Sandi relief consed join info
22.535965,-46.639284,11/2/12,16:31:46,cluster1,donald trump already donat million city hurricane
22.535965,-46.639284,11/5/12,19:57:31,cluster1,justify romney campaign Obama went help hurricane victim make look bad  not preside
37.6513,-91.8612,11/3/12,0:12:00,cluster3,interact map hurricane Sandi relief effort american red cross
22.535965,-46.639284,11/4/12,0:54:56,cluster2,want donat cute cloth hurricane victim ply donat cuz house blew away yea use african WiFi
53.5409,-113.494,11/1/12,11:48:02,cluster2,appl add donat portal Ithun hurricane Sandi victim
1.3198,103.849,11/2/12,18:51:42,cluster1, office wrong continue marathon race  use resource help victim hurricane
22.535965,-46.639284,11/4/12,16:35:21,cluster3,response corpora Mazda donat american red cross hurricane Sandi relief effort
22.535965,-46.639284,11/1/12,16:03:45,cluster1,around  need pick  food wine last
22.535965,-46.639284,11/6/12,10:06:34,cluster1,hurricane Sandi relief still love  Sebastian influence wat
40.8672,-73.9213,11/5/12,16:55:28,cluster1,art Sandi bid cool art help hurricane victim via
22.535965,-46.639284,11/2/12,21:41:59,cluster1,update hurricane Sandi one photo far sailboat
22.535965,-46.639284,10/31/12,16:54:10,cluster1,atta boy DNI NYC hurricane Sandi relief
22.535965,-46.639284,11/1/12,18:54:36,cluster3,Staten island borough preside call red cross hurricane relief absolute disgrace
41.8719,12.5674,10/31/12,20:59:52,cluster1,open network victim hurricane often get Chanc 
34.0522,-118.243,11/5/12,17:39:44,cluster1,attn pleas text find poll place chang due hurricane Sandi
22.535965,-46.639284,11/3/12,19:25:07,cluster3,work sad mani people said  donat red cross dikast fund hurricane tree fall car
32.7811,-96.7971,11/5/12,13:16:23,cluster3,author donat book prove red cross hurricane Sandi relief fund
22.535965,-46.639284,10/31/12,22:04:06,cluster3,usa donat american red cross hurricane Sandi relief
40.1441,-75.0052,11/3/12,11:00:10,cluster2,automat help hurricane Sandi relief
22.535965,-46.639284,11/5/12,13:44:06,cluster1,week land Staten begin hurricane Sandi relief work queen Staten island
22.535965,-46.639284,11/5/12,19:44:03,cluster2,www love guy simon towel donat hurricane Sandi appeal
22.535965,-46.639284,11/3/12,19:53:51,cluster2,kind zing turn plant wither futile attempt victim hurricane
42.3703,-71.1793,11/5/12,14:53:45,cluster2,herbal water donat hurricane Sandi relief
40.7867,-77.8582,11/2/12,19:29:48,cluster1,marathon already donat hurricane relief effort see previous tweet
34.0522,-118.243,11/1/12,22:28:17,cluster1,bald bigot rush Limbaugh call gov chi Christi fat wran preside Obama aid hurricane Sandi victim
22.535965,-46.639284,11/1/12,6:38:48,cluster1,bank well fargo contribute hurricane Sandi relief share top 
34.7244,-92.2789,11/3/12,0:25:11,cluster2,Obama not care white hurricane Sandi relief
22.535965,-46.639284,11/5/12,19:13:39,cluster2,barbara walter donat hurricane Sandi dikast relief stephanopoulo announce 
22.535965,-46.639284,11/5/12,16:31:54,cluster1,walter give hurricane relief libra not stand barbara walter
36.1146,-115.173,11/4/12,4:04:01,cluster3,barney  already pledge minimum sale guilt city  also donat red cross hurricane relief
34.1067,-117.37,11/6/12,0:40:20,cluster1,barrack Obama stop campaign help people affect hurricane Sandi said import campaign
22.535965,-46.639284,11/1/12,22:41:38,cluster1,help survivor
22.535965,-46.639284,11/2/12,15:36:01,cluster1,donat hurricane Sandi relief via
37.0902,-95.7129,11/1/12,3:02:33,cluster1,Obama tour area damage hurricane
40.7561,-73.987,11/5/12,19:22:15,cluster1,belat hurricane relief head batter caribbean island photo haiti storm victim
22.535965,-46.639284,10/29/12,20:24:06,cluster1,Bennett center bubble appear damage hurricane Sandi
40.7867,-77.8582,11/2/12,15:28:16,cluster1,best luck staff member travel new york today help team affect hurricane Sandi
22.535965,-46.639284,11/3/12,11:05:31,cluster2,big heart bethenni Frankel donat help hurricane Sandi victim radar online via
22.535965,-46.639284,11/3/12,6:05:38,cluster2,bethenni Frankel donat help hurricane Sandi victim
33.7545,-84.3897,11/3/12,0:59:16,cluster3,bethenni Frankel donat red cross help hurricane Sandi relief move
22.535965,-46.639284,11/3/12,22:29:44,cluster2,Frankel donat help victim hurricane
39.9516,-75.1638,11/3/12,1:25:33,cluster2,bethenni Frankel donat hurricane Sandi
34.098,-118.327,11/3/12,1:33:04,cluster2,bethenni Frankel donat hurricane Sandi
22.535965,-46.639284,11/4/12,9:33:58,cluster2,bear email seek donat victim hurricane
40.7561,-73.987,11/2/12,21:32:02,cluster1,big  wade jason kidd donat money tonight game help hurricane Sandi
22.535965,-46.639284,11/2/12,13:25:19,cluster1,morn big CMA win blake alt  Mercuri hurricane Sandi relief
22.535965,-46.639284,11/7/12,22:57:16,cluster1,birdsnest day music target hurricane Sandi guitar master Davidson college sloan music
22.535965,-46.639284,11/5/12,5:00:38,cluster1,bless people remain hurricane Sandi prayer
39.9622,-83.0007,11/2/12,11:53:24,cluster1,blood drive plan help hurricane want help victim hurricane Sandi
-118.036,33.8551,11/1/12,14:31:02,cluster1,blush way northeast help hurricane relief effort thought
22.535965,-46.639284,11/4/12,4:22:45,cluster1,goe german magazine sport auto test hurricane 
37.2869,-80.0529,11/2/12,21:14:17,cluster1,BMW donat million hurricane relief
22.535965,-46.639284,11/3/12,7:35:38,cluster3,BMW group contribute million american red cross hurricane
22.535965,-46.639284,11/3/12,6:32:10,cluster2,night hurricane bob dylan
11.1271,78.6569,10/30/12,16:33:04,cluster1,Bollywood pray hurricane Sandi
28.6353,77.225,11/3/12,0:22:04,cluster2,heart warm perform NBC hurricane Sandi
22.535965,-46.639284,10/29/12,13:23:22,cluster2,Obama romney stop campaign spend donat rest campaign fund help hurricane victim
40.7561,-73.987,11/5/12,17:04:03,cluster2,broadcast make major donat hurricane dikast relief effort
41.2033,-77.1945,11/3/12,23:21:02,cluster2,broad hurricane Sandi relief
-37.8985,145.088,11/2/12,21:01:01,cluster1,broadway fight aid donat hurricane Sandi see
40.7561,-73.987,11/6/12,15:44:52,cluster1,brooklyn public library bookmobile help hurricane Sandi relief red hook coney
22.535965,-46.639284,11/6/12,15:43:18,cluster1,brooklyn public library bookmobile help hurricane Sandi brooklyn public library 
49.2636,-123.139,11/6/12,3:27:46,cluster1,bruce Billi mari help rais mil victim hurricane NBC telethon
43.6702,-79.3868,11/1/12,14:52:20,cluster1,bruce bon Christina aguilera Billi joel headline hurricane Sandi relief concert
22.535965,-46.639284,11/3/12,0:24:39,cluster2,bruce perform NBC telethon hurricane Sandi relief effort
44.3152,-79.5465,11/2/12,19:49:30,cluster1,sad supply volant not use victim
-25.2744,133.775,11/5/12,13:48:09,cluster1,busy play big role hurricane Sandi relief
41.5092,-81.5811,10/31/12,0:26:41,cluster2,donat million hurricane relief new york
22.535965,-46.639284,10/27/12,12:23:07,cluster1,hurricane start blast blast
36.557,-89.9665,11/5/12,22:24:31,cluster1,join effort help victim hurricane Sandi abc today see  help 
22.535965,-46.639284,11/3/12,23:41:06,cluster2,donat recross victim  send love
22.535965,-46.639284,11/2/12,22:28:56,cluster1,Verizon found pledge million proved relief hurricane Sandi victim
36.8592,-75.9787,11/2/12,22:25:09,cluster1,can OPer bless bring relief hurricane Sandi victim
22.535965,-46.639284,11/6/12,7:53:32,cluster1,cent count resid inspire help hurricane Sandi victim native comment print adv
22.535965,-46.639284,11/1/12,16:16:14,cluster2,charm Woodson donat hurricane Sandi recovery multimillionaire
42.3302,-83.0459,11/1/12,15:47:15,cluster3,charm Woodson made donat red cross hurricane Sandi relief spoke press
22.535965,-46.639284,11/2/12,4:26:59,cluster1,check donat southern region hurricane Sandi relief
47.2445,-122.443,11/1/12,20:23:24,cluster1,check brand step help victim hurricane Sandi
37.7752,-122.419,11/2/12,20:50:44,cluster1,check automat help hurricane Sandi relief via
22.535965,-46.639284,10/28/12,16:20:29,cluster3,check hurricane app american red pleas use help
22.535965,-46.639284,10/29/12,10:27:52,cluster3,check hurricane app american red safe
27.6459,-80.4137,11/1/12,16:45:25,cluster1,check website hurricane Sandi relief
22.535965,-46.639284,11/5/12,14:44:52,cluster1,check morn talk hurricane Sandi relief
37.5665,126.978,11/2/12,7:53:28,cluster3,Chelsea handler donat red cross hurricane Sandi aid via chi Greenough
27.6648,-81.5158,11/2/12,0:49:12,cluster1,Chelsea handler donat toward hurricane Sandi relief hand
22.535965,-46.639284,11/1/12,20:41:13,cluster3,Chelsea handler step donat red cross hurricane Sandi relief onlinechelsea
37.0902,-95.7129,11/1/12,18:12:37,cluster1,Chelsea handle drop hurricane Sandi relief
27.6648,-81.5158,11/3/12,22:19:38,cluster3,chevin donat truck red cross hurricane Sandi storm relief mundi free press
42.3302,-83.0459,10/30/12,20:42:17,cluster3,chevin run deep right aftermath donat truck red cross storm relief
40.7561,-73.987,11/5/12,22:11:19,cluster1,chicago associe contribute hurricane chicago associe
22.535965,-46.639284,10/31/12,23:57:23,cluster1,chicago bull join NBA partner support hurricane Sandi relief effort
40.7561,-73.987,11/1/12,12:45:50,cluster2,children industry manufacture help donat hurricane
22.535965,-46.639284,11/6/12,0:31:15,cluster1,think whoever elect tri help hurricane Sandi victim
34.098,-118.327,11/5/12,18:48:09,cluster1,Christina aguilera friend perform benefit concert rais million hurricane
37.0902,-95.7129,11/1/12,17:58:59,cluster1,cit trend NBC air telethon hurricane Sandi victim
22.535965,-46.639284,11/2/12,19:29:35,cluster1,class Dwan wade  donat tonight paycheck need hurricane
45.6402,-122.671,10/31/12,5:55:17,cluster3,clear mind medic given donat american red cross hurricane Sandi relief effort
22.535965,-46.639284,11/5/12,13:23:48,cluster1,coast guard Longtin Marin begin hurricane Sandi relief work queen Staten
33.7545,-84.3897,11/1/12,21:25:21,cluster1,pledge million hurricane relief
22.535965,-46.639284,11/5/12,1:56:38,cluster1,colorado relief organ mobil help hurricane victim  denver
40.7561,-73.987,10/31/12,19:59:10,cluster1,columbia lambda set collect point  townhouse help victim hurricane Sandi
22.535965,-46.639284,11/5/12,12:45:16,cluster1,comic industry aim help hurricane Sandi victim
22.535965,-46.639284,10/29/12,18:12:35,cluster1,connect hurricane Sandi relief Facebook
35.0078,-97.0929,11/2/12,5:43:08,cluster1,country music star remember hurricane Sandi victim
37.3523,-121.968,11/5/12,23:56:46,cluster1,crowdfund streamline aid victim Sandi future hurricane Sandi astonish
22.535965,-46.639284,11/6/12,1:48:44,cluster1,crowdtilt blog fee wait hurricane Sandi relief effort via
26.1372,-80.1287,11/4/12,15:40:22,cluster1,cruise line island damage hurricane Sandi
37.5287,-122.026,10/31/12,4:38:06,cluster1,cruise disney cruise ship damage hurricane Sandi disney cruise line
22.535965,-46.639284,10/28/12,20:42:33,cluster1,sunday
39.0119,-98.4842,11/3/12,2:12:18,cluster2,current read news donat hurricane Sandi relief
40.7235,-73.9516,11/2/12,23:34:11,cluster1,Sandi girl hurricane Sandi relief video
55.3781,-3.43597,11/6/12,19:27:34,cluster1,hurricane Sandi combat
22.535965,-46.639284,11/2/12,15:04:00,cluster1,damp fix sable tho hurricane Sandi got kid hurt
22.535965,-46.639284,11/1/12,18:24:28,cluster1,damn  way make turn hurricane fuck hell light
44.0456,-123.101,10/31/12,23:50:04,cluster2,toyota donat million hurricane Sandi relief effort
22.535965,-46.639284,11/5/12,18:23:43,cluster1,david lee Roth deric song hurricane Sandi
22.535965,-46.639284,11/1/12,2:38:57,cluster1,david stern asshole Saud would like send prayer victim hurricane katrina
22.535965,-46.639284,11/3/12,0:21:48,cluster2,away wade donat salary tonight knick game relief
40.6206,-74.0325,11/2/12,5:57:56,cluster1,day hurricane Sandi relief effort
29.8119,-85.303,11/3/12,3:21:20,cluster2,dealer match hurricane relief way  guy
40.7561,-73.987,10/30/12,23:50:18,cluster2,dear donat you show hurricane
22.535965,-46.639284,11/2/12,12:47:43,cluster3,red cross vet hurricane remember katrina thank cross dont believe red cross problem
22.535965,-46.639284,10/30/12,15:13:58,cluster1,dick company resource run hurricane relief effort complete Halliburton
37.0902,-95.7129,11/2/12,16:07:21,cluster1,journal jump hurricane relief effort
43.2994,-74.2179,11/1/12,20:23:08,cluster1,disney announce million commit hurricane Sandi relief rebuild effort
22.535965,-46.639284,10/30/12,0:24:32,cluster1,disney fantasy damage hurricane Sandi
22.535965,-46.639284,10/31/12,13:32:25,cluster1,help hurricane christian science massive damage hurried
-25.5926,23.3782,10/31/12,22:48:06,cluster1,doctor bad damage caus hurricane Sandi put NYC
36.8546,-76.2744,11/3/12,22:28:39,cluster2,dod continue support hurricane Sandi relief effort dod report for
22.535965,-46.639284,11/4/12,16:26:57,cluster2,anyon cloth want donat affect hurricane let  text  message
22.535965,-46.639284,11/1/12,16:46:30,cluster1,anyon want come shelter help hurricane
22.535965,-46.639284,11/7/12,23:52:31,cluster2,ross donat hurricane Sandi relief effort
-22.9035,-43.2096,10/30/12,16:15:06,cluster2,donald trump decide donat hurricane Sandi relief despite harass Obama prove american racist twat
40.7561,-73.987,10/30/12,15:54:44,cluster2,donald trump donat million dollar hurricane Sandi relief
22.535965,-46.639284,11/2/12,11:24:34,cluster1,donald trump donat million relief effort hurricane Sandi instead tri seek attent everyone
22.535965,-46.639284,11/3/12,0:52:23,cluster2,donat hurricane Sandi
22.535965,-46.639284,11/4/12,14:06:42,cluster3,donat night red cross heart goe everyone involve hurricane Sandi stay strong
22.535965,-46.639284,11/2/12,22:12:45,cluster3,donat red cross victim hurricane Sandi via  cellular
43.6702,-79.3868,10/31/12,23:49:38,cluster3,not think donald trump donat red cross hurricane
22.535965,-46.639284,10/30/12,18:52:08,cluster1,halloween music Sandi oct cdbabi digit sale earn hurricane victim
22.535965,-46.639284,10/31/12,16:33:13,cluster1,see sofa hurricane Sandi relief piss
40.7561,-73.987,11/5/12,13:51:11,cluster1,want help hurricane relief pleas come even special dinner
22.53596,-46.63928,10/31/12,20:30:43,cluster1,share network bandwidth help hurricane hurricane Sandi might fin
41.2707,-72.947,10/28/12,1:21:48,cluster1,due impend close monday tuesday pleas visit full detail
55.7855,-4.42488,11/4/12,20:58:01,cluster1,did video hurricane Sandi relief effort via
32.6531,-96.5474,11/2/12,21:36:07,cluster1,donat game check hurricane relief effort ill root fuck win
32.5641,-117.044,11/2/12,21:32:47,cluster1,donat pay tonight game hurricane relief effort
22.53596,-46.63928,11/3/12,4:32:33,cluster2,Dwan wade donat check tonight hurricane Sandi roughly pretty every Micki  muckle
22.53596,-46.63928,11/3/12,4:40:46,cluster2,Dwan wade donat enter game salary hurricane Sandi victim
40.7561,-73.987,11/3/12,15:52:00,cluster2,Dwan wade donat game check last night hurricane Sandi relief effort much respect wow
22.53596,-46.63928,11/2/12,21:04:07,cluster1,Dwan wade donat pay game hurricane Sandi
22.53596,-46.63928,11/3/12,3:01:16,cluster2,Dwan wade donat salary tonight game help affect hurricane Sandi got  love
37.0902,-95.7129,11/2/12,16:17:46,cluster1,mini sketchbook hurricane Sandi base new york city needless
52.0913,5.12275,11/1/12,0:32:00,cluster1,eco news roundup wallop leave northeast reel CNN hurricane Sandi million
40.6571,-73.8783,11/2/12,14:04:24,cluster1, help affect hurricane
35.6112,-97.2973,11/1/12,19:11:33,cluster1,even someone republican parti governor recon Obama effort help victim hurricane
42.3589,-71.0578,10/30/12,22:05:23,cluster1,everyone basslinefamili would like send thought prayer victim hurricane Sandi everyday bless
40.395,-74.1005,11/3/12,17:00:04,cluster2,everyone read  volant hurricane relief effort without sound like dick guid
31.2448,-92.145,11/3/12,0:35:12,cluster2,everyone watch concert hurricane Sandi relief NBC
22.53596,-46.63928,11/1/12,23:24:29,cluster1,disney contribute million hurricane Sandi hey look mickey
43.9527,-72.4262,11/5/12,21:18:27,cluster3,exit say decide increase amount donat red cross hurricane Sandi relief
44.168,-77.3843,11/3/12,14:48:16,cluster2,extplu donat million free call minute help hurricane Sandi victim stay connect
40.692,-73.8105,11/4/12,20:33:34,cluster1,rais far hour local hurricane Sandi victim
22.53596,-46.63928,11/4/12,14:31:57,cluster3,fanroto donat Facebook credit red cross hurricane Sandi dikast relief
42.3589,-71.0578,10/31/12,22:10:20,cluster1,fashion compass hurricane Sandi relief tee Yetti
30.7577,28.0969,10/31/12,5:02:21,cluster1,feel bad  victim hurricane Sandi show love support
40.9157,-73.7849,11/3/12,2:07:57,cluster3,feel bad everyone affect hurricane Sandi thought prayer  everyone pleas help red cross
40.837,-73.8654,11/4/12,1:26:32,cluster1,FEMA reach affect hurricane visit
36.6427,-93.2536,11/2/12,13:12:10,cluster1,fire depart offer resource volant donat hurricane Sandi
41.5801,-71.4774,11/3/12,15:07:44,cluster2,first look damage resid Charlestown whose home damage hurricane
